628693997251375104	neutral	
628695166262493184	neutral	
628696826485583872	neutral	
628697792475590656	neutral	
628698223553740800	negative	
628698937055178755	neutral	
628702317743898624	positive	
628702506718265344	neutral	
628703199008952320	positive	
628703467553615873	negative	
628703521651736577	positive	
628703942411554816	neutral	
628704527487635456	neutral	
628713207054516224	positive	
628713878533214208	neutral	
628714049421901827	neutral	
628714409767124992	positive	
628714574141870080	negative	
628720293574541313	neutral	
628721385628565504	positive	
628721505711595520	negative	
628722825453510656	neutral	
628723686640500736	positive	
628724157468028928	neutral	
628726531863486464	positive	
628726669239414784	neutral	
628729647849541632	neutral	
628730658135764992	neutral	
628733158201036800	neutral	
628735222033608704	positive	
628736383771742208	negative	
628742656143794176	positive	
628743703067258880	negative	
628743845870604288	positive	
628744118416621568	positive	
628744701471010816	neutral	
628746390336737280	neutral	
628747046460063744	positive	
628747616227061760	neutral	
628747901146017792	positive	
628749013379096576	neutral	
628749625424392193	neutral	
628752435159375873	neutral	
628754263825453056	neutral	
628754944439533568	positive	
628755065290006528	neutral	
628758742667018240	neutral	
628759518869000192	neutral	
628760861096681472	negative	
628762384413409280	negative	
628766632945577984	neutral	
628778943542267904	neutral	
628780125803421696	neutral	
628785856963198976	positive	
628801090343931904	neutral	
628801325527080961	positive	
628802510828888064	neutral	
628810144655126528	negative	
628816462388408321	neutral	
628816744707022848	neutral	
628818954820132864	neutral	
628821294117621760	neutral	
628821995359092736	neutral	
628822048106786816	positive	
628829444342448128	negative	
628836164053524480	neutral	
628840315261050880	neutral	
628841706046246912	positive	
628843593546002432	neutral	
628859721764593664	positive	
628862155299885056	positive	
628870706877444096	neutral	
628871634405969920	positive	
628875801908260864	neutral	
628881333469622277	positive	
628881884349599744	positive	
628883763536134145	positive	
628887509414621185	neutral	
628888692732473344	positive	
628889623918415872	neutral	
628894139527008256	positive	
628900490038935552	positive	
628902638034137088	negative	
628903685595230208	neutral	
628907007089766400	neutral	
628908850335358976	neutral	
628909386040082432	positive	
628909998802759681	neutral	
628910354806902784	neutral	
628910905087016960	positive	
628912701956313088	neutral	
628916399461695488	neutral	
628917453632995328	neutral	
628920559305408513	neutral	
628922208216326144	neutral	
628933461328424960	negative	
628937357794750465	negative	
628938511492730880	neutral	
628938864003022848	neutral	
628941413363789824	neutral	
628943871448252416	positive	
628949026105360384	positive	
628952305535221760	neutral	
628954009445994496	negative	
628958539764113408	neutral	
628960287715012608	positive	
628962483060011008	neutral	
628964545189531649	negative	
628964833459728384	neutral	
628968681616330752	negative	
628971678601711616	neutral	
628973293895335936	positive	
628975186402881536	negative	
628975221085728769	neutral	
628981577373102080	positive	
628983518392135681	neutral	
628983906281365506	negative	
628985936559403008	positive	
628988516182011904	positive	
628992022775529472	positive	
628992051506343936	neutral	
628993812870864898	neutral	
628995261054889984	neutral	
628999277696712704	neutral	
629001869810094080	positive	
629004128161792001	positive	
629005767618641920	positive	
629013632450322432	neutral	
629017005656535040	neutral	
629022762804318209	neutral	
629024465641451520	neutral	
629029511800033280	neutral	
629033844352655360	neutral	
629034263686586368	positive	
629035803000315904	positive	
629037862932115456	negative	
629040704958783488	neutral	
629041591089504256	positive	
629041753236967424	neutral	
629042156796145664	positive	
629042332407459840	neutral	
629045915643326464	positive	
629046948071235584	neutral	
629048623750377472	neutral	
629050481583632384	positive	
629056341160689664	neutral	
629057852515184640	neutral	
629058024712335361	positive	
629058427189211136	positive	
629059191555141632	neutral	
629060737093087234	neutral	
629063408000720900	neutral	
629063800797265920	positive	
629065149341569024	positive	
629070037744226304	neutral	
629070060661960704	negative	
629072336306618368	negative	
629073039313899520	positive	
629073714102071296	negative	
629076452751896578	neutral	
629076551036964864	neutral	
629083757790629888	neutral	
629084379143385089	neutral	
629085701334790145	positive	
629089593548144640	negative	
629090912392622080	negative	
629092980280922112	positive	
629093553134768128	neutral	
629093931993726976	neutral	
629098338869055488	neutral	
629099731944255488	neutral	
629104993958801408	neutral	
629106182725193732	neutral	
629106651447099392	neutral	
629109392160464896	negative	
629110784128368641	neutral	
629112051839971329	negative	
629112764183769088	positive	
629113833005686785	positive	
629114018192617472	neutral	
629119688690298880	neutral	
629120095600672768	neutral	
629122461284614144	neutral	
629125787426377728	positive	
629129604830117888	neutral	
629132115431403520	neutral	
629134263145902080	positive	
629134271588896768	neutral	
629135522166771712	positive	
629135813880623104	neutral	
629136482184265728	neutral	
629136945910837249	neutral	
629142727955910656	neutral	
629149275725918208	positive	
629156213272350720	positive	
629161280188780545	neutral	
629161464629080064	positive	
629165865934696448	positive	
629166584620187648	neutral	
629166655621328896	positive	
629171904180436992	positive	
629173269803896832	negative	
629178835485863940	neutral	
629182937045438464	neutral	
629185615691689984	neutral	
629187881026891776	neutral	
629189933404655616	neutral	
629203099308163072	positive	
629208002646704128	positive	
629212432943091713	neutral	
629213301923282944	neutral	
629219139714854912	neutral	
629220123300204544	positive	
629222164361666561	neutral	
629222729967730688	neutral	
629224415440416768	negative	
629237754124218368	neutral	
629239372135575552	neutral	
629245022068736000	positive	
629264970597990400	neutral	
629266254235324416	positive	
629268678844887044	negative	
629269701328285697	positive	
629270724155428864	positive	
629275627703525376	neutral	
629275669915140096	neutral	
629276516963086337	negative	
629280133015293952	positive	
629281961262100480	neutral	
629285137562402816	neutral	
629287732943044608	neutral	
629293126423724032	neutral	
629301071509221376	positive	
629301936005623808	neutral	
629308536644874241	neutral	
629308587009929216	neutral	
629314324184461312	neutral	
629317743951675392	positive	
629317806048309248	positive	
629318310342062080	positive	
629320961641304064	neutral	
629321094328156160	negative	
629322310315606016	positive	
629325075804749824	positive	
629325594950549506	positive	
629326933340196864	neutral	
629327230905286656	positive	
629327978112122880	neutral	
629328699230306304	positive	
629330087578599424	positive	
629331471547764737	neutral	
629335385068298240	neutral	
629342363253612545	neutral	
629348802877595648	neutral	
629357294430605316	neutral	
629357421018918912	neutral	
629360147534598145	neutral	
629362704600403968	neutral	
629368619919650816	positive	
629371288017072128	neutral	
629374081096384512	positive	
629374433338200064	positive	
629375007920140289	positive	
629379067578609664	positive	
629384335666212864	positive	
629388320598921216	positive	
629388715345874944	positive	
629389462649188352	neutral	
629394968952508416	positive	
629396996403564545	positive	
629397355163299840	positive	
629398107759849472	neutral	
629402854751473664	negative	
629403801770790912	neutral	
629406053919162370	neutral	
629408186555047936	positive	
629412896070459392	neutral	
629414208954888192	positive	
629419729296486400	negative	
629422089817182208	neutral	
629422581234466816	negative	
629423460394094592	neutral	
629424709726121984	negative	
629426933768581120	neutral	
629430964779814912	neutral	
629432366260424704	neutral	
629434440461217792	neutral	
629434546006716417	neutral	
629440625029566466	neutral	
629442950838128640	neutral	
629442962376818688	positive	
629448514540556288	neutral	
629453328309714944	positive	
629455040915312640	neutral	
629456298376085505	negative	
629456885393944576	neutral	
629460484626866176	neutral	
629461287676723200	neutral	
629461293339160576	neutral	
629462384189550592	neutral	
629462400077467648	negative	
629462412933005312	positive	
629462598614847488	positive	
629462612145741824	neutral	
629462614976921601	neutral	
629462753539850240	positive	
629462921714774016	positive	
629465383859277824	neutral	
629466594586984448	positive	
629467476795863040	positive	
629468185780178944	positive	
629468674613587969	negative	
629469594575613952	neutral	
629470530450513920	neutral	
629470684499058688	neutral	
629471359370969088	neutral	
629472852480270337	negative	
629478101672689664	positive	
629478851110903808	positive	
629479635407929344	neutral	
629479753880367104	negative	
629479815033266178	positive	
629479820267794432	neutral	
629480177073000448	positive	
629480542946357250	neutral	
629481336089133056	negative	
629484412888051717	positive	
629485210149650432	neutral	
629485259172655104	positive	
629485269356519424	positive	
629485300499136512	negative	
629485856991023104	neutral	
629486449310740480	positive	
629486574275809280	negative	
629486867801616384	positive	
629486883685281792	neutral	
629487520468721666	neutral	
629487635053084672	positive	
629488543258128385	neutral	
629491103184633856	positive	
629493678856372224	positive	
629494512390434818	neutral	
629495206543429632	negative	
629495718135336960	positive	
629496716492935168	positive	
629496731667968000	negative	
629497889635434496	positive	
629497902230953984	neutral	
629499542443028480	neutral	
629500213690937344	neutral	
629500245462908928	positive	
629502565336674304	neutral	
629502649591812096	negative	
629503131555090433	neutral	
629503262790520832	negative	
629503517506564096	negative	
629507609070977025	positive	
629509338000797696	positive	
629512595603492864	neutral	
629512672971636736	neutral	
629513879383617536	positive	
629514279503405056	positive	
629514616226365440	neutral	
629516372926529536	negative	
629516918844555265	neutral	
629519081843126273	neutral	
629519570475294720	neutral	
629529399394603012	neutral	
629529769030254592	positive	
629530754939097089	negative	
629531052986384384	negative	
629531999305355265	negative	
629538128529895424	positive	
629541624494751744	positive	
629541866124496896	neutral	
629542499535724544	positive	
629544711779282944	negative	
629552017615159297	positive	
629553526939779072	negative	
629554198569324545	positive	
629554454199570432	positive	
629558733312405504	neutral	
629560019344838656	neutral	
629560698259910656	negative	
629563445206069248	neutral	
629563570879987712	positive	
629564343005351936	neutral	
629564763136245760	neutral	
629568127378964480	negative	
629568266738999296	negative	
629568601335463936	positive	
629570929362755584	positive	
629579935905095680	positive	
629580239040086016	positive	
629580685410463744	neutral	
629581598736936960	positive	
629583497062182912	positive	
629586774906376192	positive	
629588306263584769	negative	
629589119568457728	positive	
629601291262541824	neutral	
629611985676730368	neutral	
629613672474779648	positive	
629614377860222978	negative	
629615241995882496	neutral	
629617740542668800	neutral	
629619415064055808	negative	
629625106952757249	neutral	
629627661665447936	positive	
629629519209467905	positive	
629629935670444032	neutral	
629637846668849152	neutral	
629655745533861888	neutral	
629657585298214913	neutral	
629659239137562624	negative	
629666037638787072	neutral	
629669620023214080	neutral	
629669956544655360	positive	
629671591509667840	neutral	
629673786011287552	neutral	
629674775540072448	neutral	
629675329569751040	neutral	
629675336586780672	neutral	
629675634621444096	neutral	
629678291343929344	positive	
629682224305016832	positive	
629683226223726592	negative	
629684300015902720	neutral	
629685457773834241	negative	
629686906394181632	neutral	
629688754110795776	neutral	
629689565121376257	positive	
629690697130491904	neutral	
629692182098759681	neutral	
629693422295756800	neutral	
629694576211529728	neutral	
629697936398553088	negative	
629699130902904833	neutral	
629701022320037889	neutral	
629706409077284864	negative	
629707738583572480	positive	
629708418148892672	neutral	
629712146016935936	neutral	Fri Aug 07 11:54:09 +0000 2015
629714566377771008	negative	
629714566486884352	neutral	
629715296748634113	negative	
629719574397612032	neutral	
629721423557230592	positive	
629724615690981380	positive	
629731323700051968	negative	
629733085916102658	positive	
629738703804481536	negative	
629740039606534144	positive	
629750867940368384	positive	
629753036106104832	neutral	
629756588757282816	positive	
629756789869932544	neutral	
629757992355934208	positive	
629758669597638656	neutral	
629759596261937153	negative	
629760905299922944	neutral	
629761606013059072	positive	
629763384389574660	neutral	
629763384389574660	neutral	
629763911722471424	neutral	
629764802349371392	neutral	
629769585122787328	positive	
629770660126928896	neutral	
629771548354854914	neutral	
629773215036895232	positive	
629777783145803776	positive	
629779576080629760	neutral	
629780798472896512	neutral	
629787476878618624	neutral	
629793822793449472	positive	
629796565453021185	neutral	
629796922136596480	neutral	
629798270752047104	negative	
629802835023015936	positive	
629803167266422784	positive	
629812443951271936	positive	
629813353821642752	neutral	
629815023896952832	neutral	
629818087890681856	negative	
629822713666928640	positive	
629823031523831809	neutral	
629823073852633088	neutral	
629824823166767104	neutral	
629825330929401856	neutral	
629826086289965056	neutral	
629831488012333056	neutral	
629833140283002880	positive	
629834170437472257	neutral	
629835365243846657	neutral	
629836150841188352	neutral	
629837724669706240	positive	
629837871764099073	neutral	
629837941657894912	neutral	
629837977309437952	positive	
629838000764100608	neutral	
629838018753527813	positive	
629838111581847552	positive	
629838415781982208	neutral	
629838847661076480	neutral	
629839097004171264	neutral	
629839130449584128	positive	
629839260892438529	positive	
629839297210937344	negative	
629839357327896576	positive	
629839360700100609	negative	
629839797503176704	neutral	
629840573046743040	negative	
629841606099750912	positive	
629844394229780480	positive	
629846183247134720	neutral	
629846185381986304	positive	
629846721007226880	neutral	
629848744385601536	positive	
629849018877743104	negative	
629849094777745408	neutral	
629850935611760640	neutral	
629851631991914496	neutral	
629852152119361536	positive	
629852367039545344	positive	
629853893833326592	positive	
629855185293053952	positive	
629855643654995968	neutral	
629859542659010560	neutral	
629859853415096320	neutral	
629861081351983104	neutral	
629861257626128384	neutral	
629863010010562560	neutral	
629863845297717248	positive	
629866206217011200	negative	
629869257917005824	positive	
629869403874553856	neutral	
629870864436207616	positive	
629872036475703296	negative	
629875652347367424	positive	
629878669788491776	negative	
629888991161110528	neutral	
629894191800193024	negative	
629895470601646080	positive	
629903177786241024	neutral	
629905554169839616	negative	
629906384054661120	positive	
629906509338537984	positive	
629908864972918784	positive	
629914524066430976	neutral	
629915223827312641	negative	
629918619921571841	positive	
629919057114853376	positive	
629920476152725505	neutral	
629921396861210624	positive	
629924719312015360	neutral	
629929253992308736	neutral	
629933216703451137	neutral	
629935119638339585	neutral	
629936372560850944	neutral	
629944236918579200	negative	
629956549587419138	positive	
629978239847518209	negative	
629980602113073152	neutral	
629981670876311552	neutral	
629982671288991744	positive	
629983374564655104	neutral	
630000541624483840	neutral	
630001075777609728	neutral	
630005919955423232	negative	
630012144503787520	neutral	
630020280379813888	neutral	
630022856806543360	neutral	
630024051679870976	neutral	
630030765615484928	neutral	
630030921417121792	neutral	
630031573581172736	neutral	
630032016877191168	positive	
630033249235009539	positive	
630034709175635968	positive	
630038726891036672	neutral	
630041137097637888	neutral	
630047904217088000	positive	
630052075213357056	neutral	
630053594260242432	neutral	
630059090840961024	negative	
630059692455239680	positive	
630066100554698752	positive	
630067341380882432	neutral	
630069002623016960	negative	
630071018938322944	neutral	
630075327914582016	neutral	
630077101308121088	neutral	
630077410113921024	positive	
630080604357455874	positive	
630086426340626433	neutral	
630086698182045696	positive	
630088399911829504	negative	
630090920541745152	neutral	
630092932842917888	neutral	
630093205497905152	negative	
630093206366121984	negative	
630094617476620289	positive	
630097627594522624	positive	
630097656119971840	neutral	
630099176152563712	neutral	
630100392181932032	neutral	
630100481935822850	neutral	
630100950422847488	positive	
630103714322345985	neutral	
630104431200108544	positive	
630107023447699456	neutral	
630107623917002752	neutral	
630108390933397505	positive	
630108505148534785	positive	
630108605539168256	positive	
630108910024699904	positive	
630109466772508672	positive	
630110961358114817	neutral	
630111716148293632	neutral	
630117737340088320	neutral	
630118185153490944	positive	
630119800581173249	neutral	
630120151413686272	negative	
630120813765750786	positive	
630120875774251008	positive	
630120965431672832	positive	
630121173284552704	neutral	
630121195443105792	positive	
630121221477265408	positive	
630122513620684800	positive	
630126767357833216	neutral	
630127549100617728	positive	
630129589432352768	negative	
630130613740269568	positive	
630131276515688449	neutral	
630131958044065792	neutral	
630134008718958592	neutral	
630141953313742848	positive	
630144218263089152	positive	
630144580109910016	positive	
630145204587229184	negative	
630148310515482625	positive	
630148673763209216	positive	
630152794498949121	neutral	
630154927239593984	positive	
630160177505800192	positive	
630160636903845888	positive	
630160808169713664	neutral	
630164623401029633	neutral	
630164866733477888	positive	
630165903343271937	neutral	
630166118947131392	neutral	
630167943351943168	neutral	
630168346143535104	neutral	
630168794204278784	neutral	
630168798235000832	neutral	
630168871874334720	positive	
630169037826322432	positive	
630171070167973888	positive	
630172891221377024	neutral	
630175173627506688	positive	
630175579774566400	neutral	
630177098980659204	neutral	
630177738901467140	neutral	
630178304885002240	neutral	
630179911928426496	positive	
630180378481823744	positive	
630180414850633728	neutral	
630180496194965504	neutral	
630182315386232832	positive	
630182669368848384	negative	
630182769239400449	positive	
630185649413443584	neutral	
630186387929632768	negative	
630187712839065600	neutral	
630190344882257920	positive	
630190448246534144	negative	
630191276810444800	positive	
630191362613354496	negative	
630195230923472897	neutral	
630196328992276481	neutral	
630196414643965954	positive	
630196529744089088	positive	
630196856597909504	neutral	
630199655221964801	positive	
630201735760363520	positive	
630202842230358016	neutral	
630205019913109504	neutral	
630207697183449088	neutral	
630209011657211904	neutral	
630209227026472961	neutral	
630209995515236352	neutral	
630210967628943360	neutral	
630211168456474626	positive	
630211548590440450	neutral	
630212261517369344	neutral	
630212905280110592	positive	
630214208278298624	positive	
630218680044007425	neutral	
630218734993567744	positive	
630221697447129088	negative	
630227298470506496	neutral	
630228120558268416	positive	
630232763728273408	positive	
630240459319844864	positive	
630240473810997248	negative	
630247244726321152	negative	
630248331499802626	neutral	
630258702054916096	neutral	
630259594904870913	positive	
630261641335058432	positive	
630262369822883840	neutral	
630264236380327937	positive	
630264271612477441	positive	
630265496269537280	neutral	
630265735294513152	neutral	
630265864424570881	positive	
630266713137881088	neutral	
630267096719564800	neutral	
630267107524128768	neutral	
630268060562231296	neutral	
630270137992650752	positive	
630270736800727040	negative	
630271142234857472	negative	
630272678956548097	positive	
630274401074679808	positive	
630283478727131136	positive	
630286158572838912	positive	
630287279362326529	neutral	
630289133861212160	positive	
630292935553105921	positive	
630295452450164736	negative	
630299839528615936	neutral	
630318506530095105	neutral	
630318655000064000	neutral	
630319480992698368	neutral	
630324130341093376	neutral	
630328768352100352	neutral	
630347138648678400	neutral	
630353170175111168	neutral	
630355003039834112	positive	
630358372517150721	negative	
630364503864164352	positive	
630367188638040064	positive	
630367596391596032	positive	
630371784051691520	positive	
630372887225061376	negative	
630373994689118208	negative	
630376043086540800	negative	
630378198426103809	neutral	
630379792802562048	neutral	
630384569234161664	neutral	
630390369004482561	negative	
630391229818269696	negative	
630391260885467137	neutral	
630392244319580160	neutral	
630392391585935360	negative	
630396551249182720	neutral	
630397077391048704	neutral	
630397659317202944	neutral	
630404140238159872	neutral	
630404693861122048	neutral	
630406131467321344	neutral	
630407706080321536	neutral	
630408721072394240	neutral	
630414349555740672	neutral	
630414484285300736	positive	
630415996055089152	positive	
630417284448698368	neutral	
630419368405368832	neutral	
630420754782384128	positive	
630421616732848128	neutral	
630421893745627136	negative	
630423773712359424	positive	
630424435606982657	neutral	
630424449314091008	positive	
630426352244666368	positive	
630427777779519488	positive	
630428491763306496	neutral	
630428519131017216	neutral	
630436364765409280	neutral	
630440234996645888	negative	
630441539890753536	positive	
630441993118851072	neutral	
630442428705697792	neutral	
630443020060528640	neutral	
630443696203284481	positive	
630445457702014976	neutral	
630446657935511552	neutral	
630446984298647553	negative	
630448023840116737	positive	
630450574283018240	positive	
630451119991468032	neutral	
630451824479223808	neutral	
630452165648060416	neutral	
630453808204775424	neutral	
630456644967641092	negative	
630461089554149376	neutral	
630461538827014144	neutral	
630465069902475265	positive	
630465415370534912	positive	
630465506563129344	positive	
630465548371955712	neutral	
630465640462188544	neutral	
630465687270596608	positive	
630465779511771136	neutral	
630465883983314944	positive	
630465925624377344	positive	
630465962811215873	neutral	
630466318597120001	neutral	
630466441158987776	neutral	
630466548608692225	positive	
630466776653004800	neutral	
630467255680172032	positive	
630467301314273281	neutral	
630467527231942656	positive	
630467967851978752	positive	
630468068876025856	positive	
630468116884127744	positive	
630469600396886016	positive	
630469881750781952	neutral	
630470032250671104	negative	
630470515833085952	negative	
630470823954903040	negative	
630471046949392388	neutral	
630471433148170240	neutral	
630471985982672896	positive	
630472142849642496	neutral	
630472381090430976	neutral	
630472855487037441	neutral	
630472880816529408	positive	
630473690598232064	negative	
630474422814511104	positive	
630474424093798401	neutral	
630475249948033024	neutral	
630477468739178496	neutral	
630478516564422656	neutral	
630479909345865728	neutral	
630480106482462720	positive	
630480966713274368	positive	
630481083327328256	positive	
630481247396069376	positive	
630481290857463808	neutral	
630481460827328513	neutral	
630481723441217536	positive	
630482367166066688	neutral	
630482719814909954	positive	
630482761204256770	neutral	
630482805747793920	positive	
630482892012060672	neutral	
630483421144354816	neutral	
630483708424814592	neutral	
630483964956909570	neutral	
630484096414810112	positive	
630484511407669248	neutral	
630484700767879168	positive	
630484732346765312	positive	
630485765508759552	neutral	
630486117213712385	neutral	
630486306762657792	neutral	
630486506998734849	positive	
630486663286927360	positive	
630487026673041408	neutral	
630488251682435073	neutral	
630488260863741952	positive	
630489050202243072	positive	
630490916449443840	neutral	
630491828207288320	neutral	
630491839003533312	neutral	
630491948680355841	positive	
630492212510498816	positive	
630492702719672320	positive	
630493026658467841	positive	
630493234087641088	positive	
630494548129619968	neutral	
630494846545821696	neutral	
630495506901389312	positive	
630495777538772992	neutral	
630495873785536516	neutral	
630496064383025152	positive	
630496419141550080	positive	
630497373937123328	positive	
630497436927139840	neutral	
630497986770898944	neutral	
630498196498841601	neutral	
630498930590003201	negative	
630499078477094912	positive	
630499112740372481	positive	
630499173226287104	negative	
630500341008699392	negative	
630500677509382144	positive	
630501183363411968	neutral	
630501540302876672	positive	
630504529134551040	positive	
630505077543862272	positive	
630505546970497024	positive	
630505832699052032	positive	
630505957592707072	positive	
630506852040601600	neutral	
630506866536284160	positive	
630507118408388608	positive	
630507260045881345	positive	
630507768852709377	neutral	
630508536032854016	neutral	
630508997876019200	neutral	
630510046040854529	positive	
630510193047113730	neutral	
630510213175640064	negative	
630511774979092480	negative	
630511856818495488	positive	
630512542398447616	positive	
630513211578712064	neutral	
630514212104605696	neutral	
630514944795111425	positive	
630515606849241093	neutral	
630515929969852416	neutral	
630516257364779008	positive	
630516517403123712	neutral	
630517857244188672	positive	
630518387941199873	neutral	
630519742995001344	positive	
630520427513819136	positive	
630520827834793984	neutral	
630522497709043712	positive	
630522623622008832	positive	
630522981748445184	neutral	
630524089732567040	neutral	
630524801468252160	negative	
630525081807126528	positive	
630525717336489984	neutral	
630526461569540096	positive	
630527667675246593	neutral	
630528241502171137	neutral	
630528372112793600	positive	
630528609640390660	neutral	
630528684886216704	positive	
630530711389253632	neutral	
630530962820960256	negative	
630530962854686721	positive	
630531246393720832	positive	
630531248507756544	positive	
630531679648530432	neutral	
630531827032129536	positive	
630534011228712961	neutral	
630534785321017344	positive	
630534883597795328	neutral	
630535694922973184	neutral	
630536016529469440	neutral	
630537682117115905	positive	
630541277398978560	positive	
630542742578429952	neutral	
630542866884988931	neutral	
630548215750721536	negative	
630548772653699072	negative	
630548979017773056	positive	
630549960035991552	neutral	
630551703255822338	neutral	
630553193206951936	positive	
630553558891544576	positive	
630553872088604672	neutral	
630553935888027648	positive	
630553957119696896	positive	
630553962442178560	positive	
630553994679578624	neutral	
630554085398179845	positive	
630554383118434308	positive	
630554401028096000	positive	
630554542766030848	positive	
630554610953003008	neutral	
630554721091239939	positive	
630554888817246208	positive	
630555352208142336	negative	
630556284660662273	negative	
630556561920823296	neutral	
630557237233123328	neutral	
630557315435900928	neutral	
630558624440520704	positive	
630559375392903168	positive	
630561166352211968	negative	
630561441834225664	positive	
630561695031762944	neutral	
630561714594021377	neutral	
630562966690230272	positive	
630565915185258496	neutral	
630566116989865984	neutral	
630566128201400320	neutral	
630566325287526400	neutral	
630568884458754048	positive	
630569152936329216	positive	
630569991784378368	positive	
630570032095887360	neutral	
630570071807537156	positive	
630570603351642112	positive	
